Year,Locality,Suburb,State,Postcode,Employed,Unemployed
2016,Urangeline East NSW 2656,Urangeline East,NSW,2656,9,0
2016,Uranquinty NSW 2652,Uranquinty,NSW,2652,450,15
2016,Urawilkie NSW 2829,Urawilkie,NSW,2829,14,0
2016,Urbenville NSW 2475,Urbenville,NSW,2475,78,15
2016,Uriarra NSW 2611,Uriarra,NSW,2611,9,0
2016,Urila NSW 2620,Urila,NSW,2620,59,0
2016,Urliup NSW 2484,Urliup,NSW,2484,71,10
2016,Urunga NSW 2455,Urunga,NSW,2455,1077,96
2016,Utungun NSW 2447,Utungun,NSW,2447,66,4
2016,Vacy NSW 2421,Vacy,NSW,2421,326,16
2016,Vale Of Clwydd NSW 2790,Vale Of Clwydd,NSW,2790,172,25
2016,Valentine NSW 2280,Valentine,NSW,2280,2613,149
2016,Valery NSW 2454,Valery,NSW,2454,69,8
2016,Valla NSW 2448,Valla,NSW,2448,401,29
2016,Valla Beach NSW 2448,Valla Beach,NSW,2448,481,26
2016,Valley Heights NSW 2777,Valley Heights,NSW,2777,580,33
2016,Varroville NSW 2566,Varroville,NSW,2566,44,6
2016,Vaucluse NSW 2030,Vaucluse,NSW,2030,4276,190
2016,Verges Creek NSW 2440,Verges Creek,NSW,2440,94,5
2016,Verona NSW 2550,Verona,NSW,2550,124,12
2016,Villawood NSW 2163,Villawood,NSW,2163,1464,258
2016,Vincentia NSW 2540,Vincentia,NSW,2540,1330,67
2016,Vineyard NSW 2765,Vineyard,NSW,2765,493,16
2016,Violet Hill NSW 2423,Violet Hill,NSW,2423,0,0
2016,Vittoria (NSW) NSW 2799,Vittoria,NSW,2799,36,0
2016,Voyager Point NSW 2172,Voyager Point,NSW,2172,913,39
2016,Wadalba NSW 2259,Wadalba,NSW,2259,1289,102
2016,Wadbilliga NSW 2546,Wadbilliga,NSW,2546,0,0
2016,Wadeville NSW 2474,Wadeville,NSW,2474,38,10
2016,Wagga Wagga NSW 2650,Wagga Wagga,NSW,2650,3586,233
2016,Wagstaffe NSW 2257,Wagstaffe,NSW,2257,97,4
2016,Wahroonga NSW 2076,Wahroonga,NSW,2076,7984,372
2016,Waitara NSW 2077,Waitara,NSW,2077,2865,204
2016,Waitui NSW 2443,Waitui,NSW,2443,30,0
2016,Wakefield NSW 2278,Wakefield,NSW,2278,67,0
2016,Wakeley NSW 2176,Wakeley,NSW,2176,1876,166
2016,Wakool NSW 2710,Wakool,NSW,2710,130,3
2016,Walang NSW 2795,Walang,NSW,2795,36,0
2016,Walbundrie NSW 2642,Walbundrie,NSW,2642,77,0
2016,Walcha NSW 2354,Walcha,NSW,2354,1149,47
2016,Walcha Road NSW 2354,Walcha Road,NSW,2354,32,0
2016,Waldegrave NSW 2800,Waldegrave,NSW,2800,22,0
2016,Walgett NSW 2832,Walgett,NSW,2832,761,78
2016,Walla Walla NSW 2659,Walla Walla,NSW,2659,354,35
2016,Wallabadah NSW 2343,Wallabadah,NSW,2343,173,22
2016,Wallabi Point NSW 2430,Wallabi Point,NSW,2430,316,22
2016,Wallacetown NSW 2650,Wallacetown,NSW,2650,3,0
2016,Wallacia NSW 2745,Wallacia,NSW,2745,804,36
2016,Wallaga Lake NSW 2546,Wallaga Lake,NSW,2546,167,8
2016,Wallagoot NSW 2550,Wallagoot,NSW,2550,246,12
2016,Wallalong NSW 2320,Wallalong,NSW,2320,527,32
2016,Wallamore NSW 2340,Wallamore,NSW,2340,65,0
2016,Wallanbah NSW 2422,Wallanbah,NSW,2422,29,3
2016,Wallangra NSW 2360,Wallangra,NSW,2360,26,0
2016,Wallanthery NSW 2675,Wallanthery,NSW,2675,26,0
2016,Wallarah NSW 2259,Wallarah,NSW,2259,149,16
2016,Wallaringa NSW 2420,Wallaringa,NSW,2420,5,0
2016,Wallarobba NSW 2420,Wallarobba,NSW,2420,85,0
2016,Wallaroo (NSW) NSW 2618,Wallaroo,NSW,2618,361,8
2016,Wallendbeen NSW 2588,Wallendbeen,NSW,2588,114,6
2016,Wallerawang NSW 2845,Wallerawang,NSW,2845,754,62
2016,Walleroobie NSW 2665,Walleroobie,NSW,2665,28,0
2016,Wallingat NSW 2428,Wallingat,NSW,2428,0,0
2016,Wallis Lake NSW 2428,Wallis Lake,NSW,2428,0,0
2016,Wallsend NSW 2287,Wallsend,NSW,2287,5141,501
2016,Walmer (NSW) NSW 2820,Walmer,NSW,2820,25,0
2016,Wamban NSW 2537,Wamban,NSW,2537,50,0
2016,Wambangalang NSW 2830,Wambangalang,NSW,2830,31,0
2016,Wamberal NSW 2260,Wamberal,NSW,2260,3205,130
2016,Wamboin NSW 2620,Wamboin,NSW,2620,885,23
2016,Wambool NSW 2795,Wambool,NSW,2795,17,0
2016,Wambrook NSW 2630,Wambrook,NSW,2630,18,0
2016,Wanaaring NSW 2840,Wanaaring,NSW,2840,50,0
2016,Wandandian NSW 2540,Wandandian,NSW,2540,147,0
2016,Wandella (NSW) NSW 2550,Wandella,NSW,2550,67,6
2016,Wandera NSW 2360,Wandera,NSW,2360,9,0
2016,Wandook NSW 2710,Wandook,NSW,2710,16,0
2016,Wandsworth NSW 2365,Wandsworth,NSW,2365,56,0
2016,Wang Wauk NSW 2423,Wang Wauk,NSW,2423,16,3
2016,Wanganella NSW 2710,Wanganella,NSW,2710,34,4
2016,Wanganui NSW 2482,Wanganui,NSW,2482,15,0
2016,Wangi Wangi NSW 2267,Wangi Wangi,NSW,2267,1072,92
2016,Wantabadgery NSW 2650,Wantabadgery,NSW,2650,81,0
2016,Wantagong NSW 2644,Wantagong,NSW,2644,24,0
2016,Wantiool NSW 2663,Wantiool,NSW,2663,20,0
2016,Wapengo NSW 2550,Wapengo,NSW,2550,26,3
2016,Warabrook NSW 2304,Warabrook,NSW,2304,833,77
2016,Waratah (NSW) NSW 2298,Waratah,NSW,2298,2032,196
2016,Waratah West NSW 2298,Waratah West,NSW,2298,1245,155
2016,Warburn NSW 2680,Warburn,NSW,2680,48,0
2016,Wardell NSW 2477,Wardell,NSW,2477,265,33
2016,Wardrop Valley NSW 2484,Wardrop Valley,NSW,2484,34,0
2016,Wards Mistake NSW 2350,Wards Mistake,NSW,2350,15,0
2016,Wards River NSW 2422,Wards River,NSW,2422,55,5
2016,Wareemba NSW 2046,Wareemba,NSW,2046,767,27
2016,Warialda NSW 2402,Warialda,NSW,2402,576,40
2016,Warialda Rail NSW 2402,Warialda Rail,NSW,2402,40,3
2016,Warilla NSW 2528,Warilla,NSW,2528,2059,243
2016,Warkworth NSW 2330,Warkworth,NSW,2330,21,0
2016,Warners Bay NSW 2282,Warners Bay,NSW,2282,3297,217
2016,Warnervale NSW 2259,Warnervale,NSW,2259,321,18
2016,Warrabah NSW 2346,Warrabah,NSW,2346,0,0
2016,Warraderry NSW 2810,Warraderry,NSW,2810,52,0
2016,Warragai Creek NSW 2460,Warragai Creek,NSW,2460,33,0
2016,Warragamba NSW 2752,Warragamba,NSW,2752,602,33
2016,Warragoon NSW 2710,Warragoon,NSW,2710,60,0
2016,Warrah NSW 2339,Warrah,NSW,2339,18,0
2016,Warrah Creek NSW 2339,Warrah Creek,NSW,2339,37,0
2016,Warrah Ridge NSW 2343,Warrah Ridge,NSW,2343,55,0
2016,Warral NSW 2340,Warral,NSW,2340,207,4
2016,Warranulla NSW 2423,Warranulla,NSW,2423,22,0
2016,Warrawee NSW 2074,Warrawee,NSW,2074,1445,58
2016,Warrawidgee NSW 2680,Warrawidgee,NSW,2680,38,0
2016,Warrawong NSW 2502,Warrawong,NSW,2502,1247,202
2016,Warrazambil Creek NSW 2474,Warrazambil Creek,NSW,2474,12,0
2016,Warregah Island NSW 2469,Warregah Island,NSW,2469,6,0
2016,Warrell Creek NSW 2447,Warrell Creek,NSW,2447,109,11
2016,Warren NSW 2824,Warren,NSW,2824,568,52
2016,Warri NSW 2622,Warri,NSW,2622,57,0
2016,Warriewood NSW 2102,Warriewood,NSW,2102,3756,142
2016,Warrimoo NSW 2774,Warrimoo,NSW,2774,1317,60
2016,Warroo (NSW) NSW 2871,Warroo,NSW,2871,80,0
2016,Warrumbungle NSW 2828,Warrumbungle,NSW,2828,3,0
2016,Warwick Farm NSW 2170,Warwick Farm,NSW,2170,1954,316
2016,Washpool (Clarence Valley - NSW) NSW 2460,Washpool,NSW,2460,0,0
2016,Washpool (Mid-Coast - NSW) NSW 2460,Washpool,NSW,2460,14,0
2016,Watagan NSW 2325,Watagan,NSW,2325,51,4
2016,Watanobbi NSW 2259,Watanobbi,NSW,2259,1549,179
2016,Waterfall NSW 2233,Waterfall,NSW,2233,254,14
2016,Waterloo (NSW) NSW 2017,Waterloo,NSW,2017,7152,636
2016,Watersleigh NSW 2540,Watersleigh,NSW,2540,15,0
2016,Waterview NSW 2460,Waterview,NSW,2460,39,3
2016,Waterview Heights NSW 2460,Waterview Heights,NSW,2460,548,41
2016,Watsons Bay NSW 2030,Watsons Bay,NSW,2030,414,14
2016,Watsons Creek (NSW) NSW 2355,Watsons Creek,NSW,2355,40,6
2016,Wattamolla NSW 2535,Wattamolla,NSW,2535,24,0
2016,Wattamondara NSW 2794,Wattamondara,NSW,2794,98,8
2016,Wattle Flat (NSW) NSW 2795,Wattle Flat,NSW,2795,84,11
2016,Wattle Grove (NSW) NSW 2173,Wattle Grove,NSW,2173,4780,193
2016,Wattle Ponds NSW 2330,Wattle Ponds,NSW,2330,559,37
2016,Wattle Ridge (NSW) NSW 2575,Wattle Ridge,NSW,2575,3,0
2016,Wattle Springs NSW 2357,Wattle Springs,NSW,2357,31,0
2016,Watton NSW 2795,Watton,NSW,2795,39,0
2016,Wauchope NSW 2446,Wauchope,NSW,2446,2113,214
2016,Waugorah NSW 2711,Waugorah,NSW,2711,8,0
2016,Waukivory NSW 2422,Waukivory,NSW,2422,38,0
2016,Waverley (NSW) NSW 2024,Waverley,NSW,2024,2069,72
2016,Waverly NSW 2337,Waverly,NSW,2337,26,0
2016,Waverton NSW 2060,Waverton,NSW,2060,1794,60
2016,Way Way NSW 2447,Way Way,NSW,2447,110,14
2016,Wayo NSW 2580,Wayo,NSW,2580,66,0
2016,Weabonga NSW 2340,Weabonga,NSW,2340,19,0
2016,Wean NSW 2382,Wean,NSW,2382,11,0
2016,Webbers Creek NSW 2421,Webbers Creek,NSW,2421,9,0
2016,Webbs Creek NSW 2775,Webbs Creek,NSW,2775,25,0
2016,Wedderburn (NSW) NSW 2560,Wedderburn,NSW,2560,297,20
2016,Wee Jasper NSW 2582,Wee Jasper,NSW,2582,46,0
2016,Wee Waa NSW 2388,Wee Waa,NSW,2388,804,52
2016,Weedallion NSW 2594,Weedallion,NSW,2594,15,0
2016,Weemelah NSW 2406,Weemelah,NSW,2406,40,3
2016,Weetaliba NSW 2395,Weetaliba,NSW,2395,15,0
2016,Weethalle NSW 2669,Weethalle,NSW,2669,115,5
2016,Weilmoringle NSW 2839,Weilmoringle,NSW,2839,9,4
2016,Weismantels NSW 2415,Weismantels,NSW,2415,13,0
2016,Welaregang NSW 2642,Welaregang,NSW,2642,20,0
2016,Welby NSW 2575,Welby,NSW,2575,312,14
2016,Wellingrove NSW 2370,Wellingrove,NSW,2370,39,6
2016,Wellington (NSW) NSW 2820,Wellington,NSW,2820,1179,190
2016,Wellington Vale NSW 2371,Wellington Vale,NSW,2371,24,0
2016,Wells Crossing NSW 2460,Wells Crossing,NSW,2460,43,8
2016,Wendoree Park NSW 2250,Wendoree Park,NSW,2250,71,0
2016,Wentworth (NSW) NSW 2648,Wentworth,NSW,2648,455,51
2016,Wentworth Falls NSW 2782,Wentworth Falls,NSW,2782,2513,143
2016,Wentworth Point NSW 2127,Wentworth Point,NSW,2127,4143,221
2016,Wentworthville NSW 2145,Wentworthville,NSW,2145,5275,470
2016,Werai NSW 2577,Werai,NSW,2577,42,0
2016,Wereboldera NSW 2720,Wereboldera,NSW,2720,0,0
2016,Wermatong NSW 2720,Wermatong,NSW,2720,20,0
2016,Werombi NSW 2570,Werombi,NSW,2570,494,14
2016,Werri Beach NSW 2534,Werri Beach,NSW,2534,261,3
2016,Werrikimbe NSW 2446,Werrikimbe,NSW,2446,0,0
2016,Werrington NSW 2747,Werrington,NSW,2747,1809,189
2016,Werrington County NSW 2747,Werrington County,NSW,2747,1887,85
2016,Werrington Downs NSW 2747,Werrington Downs,NSW,2747,1747,92
2016,Werris Creek NSW 2341,Werris Creek,NSW,2341,470,56
2016,West Albury NSW 2640,West Albury,NSW,2640,1580,103
2016,West Ballina NSW 2478,West Ballina,NSW,2478,1002,92
2016,West Bathurst NSW 2795,West Bathurst,NSW,2795,1492,117
2016,West Bungawalbin NSW 2471,West Bungawalbin,NSW,2471,12,0
2016,West Coraki NSW 2471,West Coraki,NSW,2471,36,6
2016,West Gosford NSW 2250,West Gosford,NSW,2250,529,43
2016,West Haven NSW 2443,West Haven,NSW,2443,256,21
2016,West Hoxton NSW 2171,West Hoxton,NSW,2171,4798,319
2016,West Kempsey NSW 2440,West Kempsey,NSW,2440,1285,169
2016,West Nowra NSW 2541,West Nowra,NSW,2541,632,63
2016,West Pennant Hills NSW 2125,West Pennant Hills,NSW,2125,8331,396
2016,West Pymble NSW 2073,West Pymble,NSW,2073,2540,119
2016,West Ryde NSW 2114,West Ryde,NSW,2114,6897,482
2016,West Tamworth NSW 2340,West Tamworth,NSW,2340,1799,243
2016,West Wallsend NSW 2286,West Wallsend,NSW,2286,977,76
2016,West Wiangaree NSW 2474,West Wiangaree,NSW,2474,50,0
2016,West Wollongong NSW 2500,West Wollongong,NSW,2500,2183,174
2016,West Wyalong NSW 2671,West Wyalong,NSW,2671,1333,45
2016,Westbrook (NSW) NSW 2330,Westbrook,NSW,2330,83,0
2016,Westdale (Snowy Valleys - NSW) NSW 2340,Westdale,NSW,2340,0,0
2016,Westdale (Tamworth Regional - NSW) NSW 2340,Westdale,NSW,2340,1249,67
2016,Westleigh NSW 2120,Westleigh,NSW,2120,2218,101
2016,Westmead NSW 2145,Westmead,NSW,2145,7283,751
2016,Weston (NSW) NSW 2326,Weston,NSW,2326,1325,161
2016,Westwood (NSW) NSW 2729,Westwood,NSW,2729,0,0
2016,Wetherill Park NSW 2164,Wetherill Park,NSW,2164,2514,200
2016,Wetuppa NSW 2734,Wetuppa,NSW,2734,8,0
2016,Whalan NSW 2770,Whalan,NSW,2770,1744,267
2016,Whale Beach NSW 2107,Whale Beach,NSW,2107,113,5
2016,Wheeler Heights NSW 2097,Wheeler Heights,NSW,2097,1491,41
2016,Wheeny Creek NSW 2758,Wheeny Creek,NSW,2758,10,4
2016,Wheeo NSW 2583,Wheeo,NSW,2583,38,0
2016,Wherrol Flat NSW 2429,Wherrol Flat,NSW,2429,137,19
2016,Whian Whian NSW 2480,Whian Whian,NSW,2480,67,10
2016,Whiporie NSW 2469,Whiporie,NSW,2469,25,0
2016,White Cliffs NSW 2836,White Cliffs,NSW,2836,67,0
2016,White Rock (NSW) NSW 2795,White Rock,NSW,2795,348,16
2016,Whitebridge NSW 2290,Whitebridge,NSW,2290,1248,57
2016,Whiteman Creek NSW 2460,Whiteman Creek,NSW,2460,56,4
2016,Whitlow NSW 2404,Whitlow,NSW,2404,24,3
2016,Whittingham NSW 2330,Whittingham,NSW,2330,166,7
2016,Whitton NSW 2705,Whitton,NSW,2705,173,16
2016,Whoota NSW 2428,Whoota,NSW,2428,25,0
2016,Wiagdon NSW 2795,Wiagdon,NSW,2795,12,0
2016,Wiangaree NSW 2474,Wiangaree,NSW,2474,49,7
2016,Wiarborough NSW 2580,Wiarborough,NSW,2580,0,0
2016,Wickham (NSW) NSW 2293,Wickham,NSW,2293,631,39
2016,Widden NSW 2328,Widden,NSW,2328,51,0
2016,Widgelli NSW 2680,Widgelli,NSW,2680,31,0
2016,Wilberforce (NSW) NSW 2756,Wilberforce,NSW,2756,1572,69
2016,Wilbetree NSW 2850,Wilbetree,NSW,2850,7,0
2016,Wilcannia NSW 2836,Wilcannia,NSW,2836,216,30
2016,Wild Cattle Creek NSW 2453,Wild Cattle Creek,NSW,2453,0,0
2016,Wildes Meadow NSW 2577,Wildes Meadow,NSW,2577,134,0
2016,Wiley Park NSW 2195,Wiley Park,NSW,2195,3622,492
2016,Willala NSW 2382,Willala,NSW,2382,30,0
2016,Willawarrin NSW 2440,Willawarrin,NSW,2440,62,7
2016,Willbriggie NSW 2680,Willbriggie,NSW,2680,58,5
2016,Willi Willi NSW 2440,Willi Willi,NSW,2440,11,0
2016,Williamsdale NSW 2620,Williamsdale,NSW,2620,31,0
2016,Williamtown NSW 2318,Williamtown,NSW,2318,372,8
2016,Willigobung NSW 2653,Willigobung,NSW,2653,29,0
2016,Willina NSW 2423,Willina,NSW,2423,17,0
2016,Willmot NSW 2770,Willmot,NSW,2770,624,134
2016,Willoughby (NSW) NSW 2068,Willoughby,NSW,2068,3233,129
2016,Willoughby East NSW 2068,Willoughby East,NSW,2068,845,34
2016,Willow Tree NSW 2339,Willow Tree,NSW,2339,101,7
2016,Willow Vale (Kiama - NSW) NSW 2534,Willow Vale,NSW,2534,39,4
2016,Willow Vale (Wingecarribee - NSW) NSW 2534,Willow Vale,NSW,2534,349,11
2016,Willurah NSW 2710,Willurah,NSW,2710,0,0
2016,Wilpinjong NSW 2850,Wilpinjong,NSW,2850,0,0
2016,Wilsons Creek NSW 2482,Wilsons Creek,NSW,2482,154,7
2016,Wilton (NSW) NSW 2571,Wilton,NSW,2571,1692,33
2016,Wimbledon NSW 2795,Wimbledon,NSW,2795,60,0
2016,Wimborne NSW 2346,Wimborne,NSW,2346,10,0
2016,Winburndale NSW 2795,Winburndale,NSW,2795,0,0
2016,Windale NSW 2306,Windale,NSW,2306,741,181
2016,Windang NSW 2528,Windang,NSW,2528,942,63
2016,Windella NSW 2320,Windella,NSW,2320,397,21
2016,Windellama NSW 2580,Windellama,NSW,2580,136,14
2016,Windera (NSW) NSW 2800,Windera,NSW,2800,150,3
2016,Windermere (NSW) NSW 2321,Windermere,NSW,2321,29,0
2016,Windermere Park NSW 2264,Windermere Park,NSW,2264,274,40
2016,Windeyer (NSW) NSW 2850,Windeyer,NSW,2850,47,18
2016,Windowie NSW 2720,Windowie,NSW,2720,11,0
2016,Windradyne NSW 2795,Windradyne,NSW,2795,1309,88
2016,Windsor (NSW) NSW 2756,Windsor,NSW,2756,874,65
2016,Windsor Downs NSW 2756,Windsor Downs,NSW,2756,672,12
2016,Windy NSW 2343,Windy,NSW,2343,0,0
2016,Winegrove NSW 2460,Winegrove,NSW,2460,14,0
2016,Wingadee NSW 2829,Wingadee,NSW,2829,8,0
2016,Wingello NSW 2579,Wingello,NSW,2579,274,6
2016,Wingen NSW 2337,Wingen,NSW,2337,123,14
2016,Wingham NSW 2429,Wingham,NSW,2429,1864,200
2016,Winifred NSW 2631,Winifred,NSW,2631,22,0
2016,Winmalee NSW 2777,Winmalee,NSW,2777,3101,127
2016,Winston Hills NSW 2153,Winston Hills,NSW,2153,5578,238
2016,Winton (NSW) NSW 2344,Winton,NSW,2344,120,0
2016,Wirlinga NSW 2640,Wirlinga,NSW,2640,72,0
2016,Wirraba NSW 2849,Wirraba,NSW,2849,0,0
2016,Wirragulla NSW 2420,Wirragulla,NSW,2420,12,0
2016,Wirrimah NSW 2803,Wirrimah,NSW,2803,23,0
2016,Wirrimbi NSW 2447,Wirrimbi,NSW,2447,32,4
2016,Wirrinya NSW 2871,Wirrinya,NSW,2871,40,0
2016,Wisemans Creek NSW 2795,Wisemans Creek,NSW,2795,48,0
2016,Wisemans Ferry NSW 2775,Wisemans Ferry,NSW,2775,106,0
2016,Wittitrin NSW 2440,Wittitrin,NSW,2440,32,0
2016,Wog Wog (Bega Valley - NSW) NSW 2622,Wog Wog,NSW,2622,0,0
2016,Wog Wog (Queanbeyan-Palerang Regional - NSW) NSW 2622,Wog Wog,NSW,2622,3,0
2016,Woko NSW 2422,Woko,NSW,2422,0,0
2016,Wolgan Valley NSW 2790,Wolgan Valley,NSW,2790,55,0
2016,Wollangambe NSW 2790,Wollangambe,NSW,2790,0,0
2016,Wollar NSW 2850,Wollar,NSW,2850,22,0
2016,Wollemi NSW 2330,Wollemi,NSW,2330,0,0
2016,Wolli Creek NSW 2205,Wolli Creek,NSW,2205,3860,289
2016,Wollogorang NSW 2581,Wollogorang,NSW,2581,35,0
2016,Wollombi NSW 2325,Wollombi,NSW,2325,69,7
2016,Wollomombi NSW 2350,Wollomombi,NSW,2350,60,0
2016,Wollongbar NSW 2477,Wollongbar,NSW,2477,1323,87
2016,Wollongong NSW 2500,Wollongong,NSW,2500,8056,807
2016,Wollstonecraft NSW 2065,Wollstonecraft,NSW,2065,5151,183
2016,Wollumboola NSW 2540,Wollumboola,NSW,2540,12,0
2016,Wollun NSW 2354,Wollun,NSW,2354,28,0
2016,Wolumla NSW 2550,Wolumla,NSW,2550,306,17
2016,Wombarra NSW 2515,Wombarra,NSW,2515,455,15
2016,Wombat NSW 2587,Wombat,NSW,2587,97,10
2016,Wombat Creek (NSW) NSW 2460,Wombat Creek,NSW,2460,0,0
2016,Wombeyan Caves NSW 2580,Wombeyan Caves,NSW,2580,14,4
2016,Womboota NSW 2731,Womboota,NSW,2731,45,3
2016,Womerah NSW 2756,Womerah,NSW,2756,0,0
2016,Wonboyn NSW 2551,Wonboyn,NSW,2551,37,3
2016,Wonboyn North NSW 2551,Wonboyn North,NSW,2551,0,0
2016,Wondabyne NSW 2256,Wondabyne,NSW,2256,0,0
2016,Wondalga NSW 2729,Wondalga,NSW,2729,51,0
2016,Wongarbon NSW 2831,Wongarbon,NSW,2831,356,15
2016,Wongawilli NSW 2530,Wongawilli,NSW,2530,78,4
2016,Wongo Creek NSW 2346,Wongo Creek,NSW,2346,12,0
2016,Wongwibinda NSW 2350,Wongwibinda,NSW,2350,35,4
2016,Woodberry NSW 2322,Woodberry,NSW,2322,1044,193
2016,Woodbine (NSW) NSW 2560,Woodbine,NSW,2560,1217,85
2016,Woodburn (Richmond Valley - NSW) NSW 2538,Woodburn,NSW,2538,263,35
2016,Woodburn (Shoalhaven - NSW) NSW 2538,Woodburn,NSW,2538,28,0
2016,Woodcroft (NSW) NSW 2767,Woodcroft,NSW,2767,3489,237
2016,Woodenbong NSW 2476,Woodenbong,NSW,2476,149,14
2016,Woodford (NSW) NSW 2778,Woodford,NSW,2778,948,51
2016,Woodford Island NSW 2463,Woodford Island,NSW,2463,109,4
2016,Woodhill (NSW) NSW 2535,Woodhill,NSW,2535,35,0
2016,Woodhouselee NSW 2580,Woodhouselee,NSW,2580,16,0
2016,Woodlands (Eurobodalla - NSW) NSW 2575,Woodlands,NSW,2575,28,3
2016,Woodlands (Wingecarribee - NSW) NSW 2575,Woodlands,NSW,2575,150,4
2016,Woodlawn NSW 2480,Woodlawn,NSW,2480,14,0
2016,Woodpark NSW 2164,Woodpark,NSW,2164,621,52
2016,Woodrising NSW 2284,Woodrising,NSW,2284,535,64
2016,Woodside (NSW) NSW 2372,Woodside,NSW,2372,14,0
2016,Woodsreef NSW 2347,Woodsreef,NSW,2347,33,0
2016,Woodstock (Cowra - NSW) NSW 2538,Woodstock,NSW,2538,250,25
2016,Woodstock (Inverell - NSW) NSW 2538,Woodstock,NSW,2538,19,0
2016,Woodstock (Shoalhaven - NSW) NSW 2538,Woodstock,NSW,2538,98,0
2016,Woodview NSW 2470,Woodview,NSW,2470,79,6
2016,Woodville (NSW) NSW 2321,Woodville,NSW,2321,210,14
2016,Woody Head NSW 2466,Woody Head,NSW,2466,0,0
2016,Woolbrook NSW 2354,Woolbrook,NSW,2354,65,0
2016,Woolgarlo NSW 2582,Woolgarlo,NSW,2582,19,0
2016,Woolgoolga NSW 2456,Woolgoolga,NSW,2456,2004,139
2016,Wooli NSW 2462,Wooli,NSW,2462,122,25
2016,Woollahra NSW 2025,Woollahra,NSW,2025,3815,128
2016,Woollamia NSW 2540,Woollamia,NSW,2540,259,19
2016,Woolloomooloo NSW 2011,Woolloomooloo,NSW,2011,2208,126
2016,Woolners Arm NSW 2470,Woolners Arm,NSW,2470,4,0
2016,Woolomin NSW 2340,Woolomin,NSW,2340,102,10
2016,Woolooma NSW 2337,Woolooma,NSW,2337,32,0
2016,Woolooware NSW 2230,Woolooware,NSW,2230,2119,63
2016,Wooloweyah NSW 2464,Wooloweyah,NSW,2464,202,11
2016,Woolwich NSW 2110,Woolwich,NSW,2110,372,8
2016,Woomargama NSW 2644,Woomargama,NSW,2644,76,4
2016,Woombah NSW 2469,Woombah,NSW,2469,245,29
2016,Woongarrah NSW 2259,Woongarrah,NSW,2259,2358,126
2016,Woonona NSW 2517,Woonona,NSW,2517,5439,278
2016,Wootton NSW 2423,Wootton,NSW,2423,75,10
2016,Wooyung NSW 2483,Wooyung,NSW,2483,42,0
2016,Worlds End (NSW) NSW 2850,Worlds End,NSW,2850,0,0
2016,Woronora NSW 2232,Woronora,NSW,2232,1189,39
2016,Woronora Dam NSW 2508,Woronora Dam,NSW,2508,0,0
2016,Woronora Heights NSW 2233,Woronora Heights,NSW,2233,1757,45
2016,Worrigee NSW 2540,Worrigee,NSW,2540,2176,140
2016,Worrowing Heights NSW 2540,Worrowing Heights,NSW,2540,37,6
2016,Woy Woy NSW 2256,Woy Woy,NSW,2256,3820,371
2016,Woy Woy Bay NSW 2256,Woy Woy Bay,NSW,2256,209,8
2016,Wrathall NSW 2642,Wrathall,NSW,2642,11,0
2016,Wrights Beach NSW 2540,Wrights Beach,NSW,2540,39,0
2016,Wrights Creek (NSW) NSW 2775,Wrights Creek,NSW,2775,0,0
2016,Wuuluman NSW 2820,Wuuluman,NSW,2820,48,0
2016,Wyalong NSW 2671,Wyalong,NSW,2671,313,12
2016,Wyan NSW 2469,Wyan,NSW,2469,0,0
2016,Wyanbene NSW 2622,Wyanbene,NSW,2622,11,0
2016,Wyangala NSW 2808,Wyangala,NSW,2808,62,9
2016,Wyangle NSW 2720,Wyangle,NSW,2720,26,0
2016,Wybong NSW 2333,Wybong,NSW,2333,49,12
2016,Wybung NSW 2259,Wybung,NSW,2259,0,0
2016,Wyee NSW 2259,Wyee,NSW,2259,958,72
2016,Wyee Point NSW 2259,Wyee Point,NSW,2259,542,29
2016,Wylie Creek NSW 2372,Wylie Creek,NSW,2372,6,0
2016,Wylies Flat NSW 2330,Wylies Flat,NSW,2330,29,0
2016,Wymah NSW 2640,Wymah,NSW,2640,19,0
2016,Wyndham (NSW) NSW 2550,Wyndham,NSW,2550,147,19
2016,Wyneden NSW 2474,Wyneden,NSW,2474,19,0
2016,Wyoming NSW 2250,Wyoming,NSW,2250,4063,334
2016,Wyong NSW 2259,Wyong,NSW,2259,1482,176
2016,Wyong Creek NSW 2259,Wyong Creek,NSW,2259,236,0
2016,Wyongah NSW 2259,Wyongah,NSW,2259,947,48
2016,Wyrallah NSW 2480,Wyrallah,NSW,2480,200,11
2016,Yabbra NSW 2469,Yabbra,NSW,2469,5,0
2016,Yadboro NSW 2539,Yadboro,NSW,2539,0,0
2016,Yagon NSW 2423,Yagon,NSW,2423,0,0
2016,Yagoona NSW 2199,Yagoona,NSW,2199,6469,689
2016,Yalbraith NSW 2580,Yalbraith,NSW,2580,9,0
2016,Yallah NSW 2530,Yallah,NSW,2530,71,0
2016,Yallaroi NSW 2408,Yallaroi,NSW,2408,71,4
2016,Yalwal NSW 2540,Yalwal,NSW,2540,0,0
2016,Yamba (NSW) NSW 2464,Yamba,NSW,2464,1913,152
2016,Yambulla NSW 2550,Yambulla,NSW,2550,0,0
2016,Yanco NSW 2703,Yanco,NSW,2703,284,19
2016,Yanderra NSW 2574,Yanderra,NSW,2574,339,11
2016,Yanga NSW 2711,Yanga,NSW,2711,18,4
2016,Yankees Creek NSW 2550,Yankees Creek,NSW,2550,0,0
2016,Yannergee NSW 2343,Yannergee,NSW,2343,22,0
